학습자료명,페이지 번호,키워드명,파일명,목차명,확장자명,출처명,홈페이지주소,작성일자,데이터기준일자,제공기관코드,제공기관명
산성 용액은 모두 다 나쁠까,,"산성, 염기성",,,,,https://www.edunet.net/contsMvGllry/view/152/1979267,,2025-04-21,B550629,한국교육학술정보원
공기는 어떤 기체로 이루어져 있을까,,"공기의 구성 성분, 질소, 산소, 이산화 탄소",,,,,https://www.edunet.net/contsMvGllry/view/152/24315,,2025-04-21,B550629,한국교육학술정보원
이산화 탄소의 두 얼굴,,"이산화 탄소, 광합성, 온실가스",,,,,https://www.edunet.net/contsMvGllry/view/152/35965,,2025-04-21,B550629,한국교육학술정보원
기체가 눈에 보이지 않는 까닭,,"기체, 액체, 고체, 눈에 보이는 기체",,,,,https://www.edunet.net/contsMvGllry/view/152/1982601,,2025-04-21,B550629,한국교육학술정보원
우리 몸속을 들여다보는 내시경의 역사와 원리,,"내시경, 광섬유, 내시경의 활용, 내시경의 역사",,,,,https://www.edunet.net/contsMvGllry/view/152/43075,,2025-04-21,B550629,한국교육학술정보원
"가상 현실, HMD는",,"가상 현실, 증강 현실",,,,,https://www.edunet.net/contsMvGllry/view/152/65948,,2025-04-21,B550629,한국교육학술정보원
약이 되는 열매와 독이 되는 열매,,"솔라닌, 바곳, 마전자, 메드레이크, 옻나무, 주목, 은행열매, 쐐기풀, 미치광이풀, 피마자, 독당근, 독버섯",,,,,https://www.edunet.net/contsMvGllry/view/152/91954,,2025-04-21,B550629,한국교육학술정보원
하늘을 나는 민들레 씨,,"여러해살이풀, 우산풀, 식물의 구조와 기능",,,,,https://www.edunet.net/contsMvGllry/view/152/1976666,,2025-04-21,B550629,한국교육학술정보원
꽃이 하는 일,,"꽃, 산수유, 생강나무, 매화나무, 벗나무",,,,,https://www.edunet.net/contsMvGllry/view/152/2002109,,2025-04-21,B550629,한국교육학술정보원
전자석의 활용,,"전자석, 자기장, 전자석, 자기 공명 영상",,,,,https://www.edunet.net/contsMvGllry/view/152/85065,,2025-04-21,B550629,한국교육학술정보원
크리스마스트리의 비밀,,"크리스마스의 유래, 꼬마전구",,,,,https://www.edunet.net/contsMvGllry/view/152/101459,,2025-04-21,B550629,한국교육학술정보원
놀라운 수혈의 역사,,"수혈, 혈액형, 혈액",,,,,https://www.edunet.net/contsMvGllry/view/152/95965,,2025-04-21,B550629,한국교육학술정보원
똥 이야기,,"배설 기관, 똥",,,,,https://www.edunet.net/contsMvGllry/view/152/1968305,,2025-04-21,B550629,한국교육학술정보원
생명을 살리는 심폐 소생술,,"심폐 소생술, 자동 제세동기",,,,,https://www.edunet.net/contsMvGllry/view/152/2003911,,2025-04-21,B550629,한국교육학술정보원
제로 에너지 하우스-패시브 하우스,,"패시브 하우스, 단열, 에너지 절약",,,,,https://www.edunet.net/contsMvGllry/view/152/67149,,2025-04-21,B550629,한국교육학술정보원
에너지는 어떻게 전환되는 걸까,,"에너지 전환, 운동 에너지, 위치 에너지",,,,,https://www.edunet.net/contsMvGllry/view/152/1982459,,2025-04-21,B550629,한국교육학술정보원
물이 두렵지 않아,,"부력, 사해",,,,,https://www.edunet.net/contsMvGllry/view/152/27978,,2025-04-21,B550629,한국교육학술정보원
마찰력을 이용하는 생물,,"마찰력, 섬모",,,,,https://www.edunet.net/contsMvGllry/view/152/61149,,2025-04-21,B550629,한국교육학술정보원
생물 다양성이 우리에게 미치는 영향,,"꿀벌의 멸종, 바나나의 멸종, 생물의 다양성",,,,,https://www.edunet.net/contsMvGllry/view/152/39614,,2025-04-21,B550629,한국교육학술정보원
생물 다양성 보전 중요 지점,,"생물의 다양성, 생물 다양성 보존 지역",,,,,https://www.edunet.net/contsMvGllry/view/152/100708,,2025-04-21,B550629,한국교육학술정보원
바이오 전자 코,,"전자 코, 확산",,,,,https://www.edunet.net/contsMvGllry/view/152/34074,,2025-04-21,B550629,한국교육학술정보원
질소의 잠수병 이야기,,"질소, 기체, 부피, 압력",,,,,https://www.edunet.net/contsMvGllry/view/152/1994846,,2025-04-21,B550629,한국교육학술정보원
상태 변화를 생활에서 어떻게 이용할까,,"쿨링 포그 시스템, 드라이아이스를 이용한 세척",,,,,https://www.edunet.net/contsMvGllry/view/152/33394,,2025-04-21,B550629,한국교육학술정보원
전기가 필요 없는 냉장고,,"석빙고, 융해열, 기화열, 승화열, 화분 냉장고, 적정 기술",,,,,https://www.edunet.net/contsMvGllry/view/152/1979455,,2025-04-21,B550629,한국교육학술정보원
"독도의 보물, 메테인 하이드레이트",,"메테인 하이드레이트, 불타는 얼음",,,,,https://www.edunet.net/contsMvGllry/view/152/2001011,,2025-04-21,B550629,한국교육학술정보원
드론과 함께 하늘을 날자,,"드론, 무인 항공기",,,,,https://www.edunet.net/contsMvGllry/view/152/40241,,2025-04-21,B550629,한국교육학술정보원
과학과 관련 있는 직업,,"4차 산업 시대의 직업, 과학 관련 직업",,,,,https://www.edunet.net/contsMvGllry/view/152/55855,,2025-04-21,B550629,한국교육학술정보원
암석 출생의 비밀을 밝혀라,,"암석, 화성암, 퇴적암, 변성암",,,,,https://www.edunet.net/contsMvGllry/view/152/10045,,2025-04-21,B550629,한국교육학술정보원
암석의 일생,,"암석의 순환, 퇴적 작용, 변셩 작용, 속성 작용",,,,,https://www.edunet.net/contsMvGllry/view/152/16847,,2025-04-21,B550629,한국교육학술정보원
암석 박편,,"박편 만들기, 현미경으로 본 암석",,,,,https://www.edunet.net/contsMvGllry/view/152/1976813,,2025-04-21,B550629,한국교육학술정보원
이온으로 가득한 우리 몸,,"이온, 나트륨 이온",,,,,https://www.edunet.net/contsMvGllry/view/152/72023,,2025-04-21,B550629,한국교육학술정보원
신두리 해안 사구,,"사막, 사구, 해안 사구, 신두리 해안 사구,",,,,,https://www.edunet.net/contsMvGllry/view/152/76201,,2025-04-21,B550629,한국교육학술정보원
화석의 발굴 과정,,"화석, 공룡 화석, 퇴적암",,,,,https://www.edunet.net/contsMvGllry/view/152/85517,,2025-04-21,B550629,한국교육학술정보원
화석으로 알아보는 지구의 역사,,"화석, 선캄브리아 시대, 스트로마톨라이트, 고생대 시대, 삼엽충, 중생대 시대, 신생대 시대",,,,,https://www.edunet.net/contsMvGllry/view/152/2016113,,2025-04-21,B550629,한국교육학술정보원
"고체에서 기체로, 드라이아이스의 원리",,"드라이아이스, 고체, 기체, 승화, 융해, 기화",,,,,https://www.edunet.net/contsMvGllry/view/152/69657,,2025-04-21,B550629,한국교육학술정보원
액체 위에서 춤을 춘다,,"녹말, 점탄성, 고체, 액체, 아밀로오스, 아밀로펙틴",,,,,https://www.edunet.net/contsMvGllry/view/152/82126,,2025-04-21,B550629,한국교육학술정보원
"초미세 먼지는 기체일까, 고체일까",,"초미세먼지, 환경 오염, 오염 물질, 고체, 기체",,,,,https://www.edunet.net/contsMvGllry/view/152/1994021,,2025-04-21,B550629,한국교육학술정보원
특명 소음을 줄여라,,"층간 소음, 소음, 소음 공해, 소리, 흡음재",,,,,https://www.edunet.net/contsMvGllry/view/152/11125,,2025-04-21,B550629,한국교육학술정보원
박쥐는 왜 어둠 속에서도 잘 날 수 있을까,,"박쥐, 초음파, 주파수",,,,,https://www.edunet.net/contsMvGllry/view/152/1987571,,2025-04-21,B550629,한국교육학술정보원
나무줄기에 페인트칠을 했나,,"무지개 나무, 유칼립투스 디글럽타, 열대 우림, 특이한 식물",,,,,https://www.edunet.net/contsMvGllry/view/152/74369,,2025-04-21,B550629,한국교육학술정보원
앗 그건 위험해,,"약초, 독초, 식물",,,,,https://www.edunet.net/contsMvGllry/view/152/1996118,,2025-04-21,B550629,한국교육학술정보원
천연기념물로 지정된 식물,,"천연기념물, 서식지, 측백나무",,,,,https://www.edunet.net/contsMvGllry/view/152/2024115,,2025-04-21,B550629,한국교육학술정보원
"추운 겨울, 과수원에 왜 물을 뿌릴까",,"응고열, 융해열, 승화열, 응고",,,,,https://www.edunet.net/contsMvGllry/view/152/4824,,2025-04-21,B550629,한국교육학술정보원
결로의 원인을 찾아라,,"결로, 이슬점, 곰팡이, 결로 예방",,,,,https://www.edunet.net/contsMvGllry/view/152/2003158,,2025-04-21,B550629,한국교육학술정보원
얼음은 왜 물에 뜰까,,"빙산, 얼음, 분자 구조",,,,,https://www.edunet.net/contsMvGllry/view/152/2003430,,2025-04-21,B550629,한국교육학술정보원
바다는 어떻게 만들어졌을까,,"바다, 마그마, 지구 표면",,,,,https://www.edunet.net/contsMvGllry/view/152/6693,,2025-04-21,B550629,한국교육학술정보원
만약 공기가 사라진다면,,"공기, 산소, 지구의 대기, 물의 순환, 공기의 진동",,,,,https://www.edunet.net/contsMvGllry/view/152/50468,,2025-04-21,B550629,한국교육학술정보원
만약 달이 사라진다면,,"달, 지구 기후, 소행성 충돌",,,,,https://www.edunet.net/contsMvGllry/view/152/78824,,2025-04-21,B550629,한국교육학술정보원
씨를 뿌려 비를 내리게 한다고,,"비가 내리는 원리, 빙정설, 병합설, 인공비",,,,,https://www.edunet.net/contsMvGllry/view/152/60718,,2025-04-21,B550629,한국교육학술정보원
물의 쉼 없는 여행,,"물, 증발, 수증기, 지하수, 응결",,,,,https://www.edunet.net/contsMvGllry/view/152/86230,,2025-04-21,B550629,한국교육학술정보원
와카 워터,,"물 부족, 와카 워터, 응결",,,,,https://www.edunet.net/contsMvGllry/view/152/1999925,,2025-04-21,B550629,한국교육학술정보원
태양계 행성의 환경,,"태양계, 행성, 명왕성, 왜소 행성",,,,,https://www.edunet.net/contsMvGllry/view/152/48087,,2025-04-21,B550629,한국교육학술정보원
밤하늘의 나침반,,"별의 일주 운동, 북극성",,,,,https://www.edunet.net/contsMvGllry/view/152/1990462,,2025-04-21,B550629,한국교육학술정보원
발효 식품의 비밀,,"부패, 발효",,,,,https://www.edunet.net/contsMvGllry/view/152/53641,,2025-04-21,B550629,한국교육학술정보원
유익 세균과 유해 세균,,"세균, 질병, 호기성 세균, 혐기성 세균, 유익균, 유해균",,,,,https://www.edunet.net/contsMvGllry/view/152/1985552,,2025-04-21,B550629,한국교육학술정보원
동물도 식물도 아닌 이것의 정체는,,"버섯, 곰팡이, 세균, 생물의 분류",,,,,https://www.edunet.net/contsMvGllry/view/152/1997947,,2025-04-21,B550629,한국교육학술정보원
환경오염으로 인한 생태계 파괴와 복원,,"환경 오염, 생태계, 산성비, 지구 온난화",,,,,https://www.edunet.net/contsMvGllry/view/152/55345,,2025-04-21,B550629,한국교육학술정보원
"생물은 환경에, 환경은 생물에게",,"생태계, 생산자, 소비자, 분해자",,,,,https://www.edunet.net/contsMvGllry/view/152/1992922,,2025-04-21,B550629,한국교육학술정보원
귀화 생물로 인한 생태계 파괴와 복원,,"귀화 생물, 귀화 동물, 귀화 식물, 생태계",,,,,https://www.edunet.net/contsMvGllry/view/152/2021947,,2025-04-21,B550629,한국교육학술정보원
비가 내리는 과정과 습도,,"비가 내리는 과정, 빙정설, 병합설, 습도",,,,,https://www.edunet.net/contsMvGllry/view/152/13347,,2025-04-21,B550629,한국교육학술정보원
계절에 따라 날씨가 달라지는 까닭은,,"기단, 시베리아 기단, 양쯔강 기단, 오호츠크해 기단, 북태평양 기단",,,,,https://www.edunet.net/contsMvGllry/view/152/56495,,2025-04-21,B550629,한국교육학술정보원
고기압과 저기압이 생기는 이유는,,"기압, 저기압, 고기압, 기압계",,,,,https://www.edunet.net/contsMvGllry/view/152/79894,,2025-04-21,B550629,한국교육학술정보원
누가 더 빠른 걸까,,"속력, 속도, 평균 속력, 순간 속력",,,,,https://www.edunet.net/contsMvGllry/view/152/18520,,2025-04-21,B550629,한국교육학술정보원
펄럭이는 깃발로 바람의 속력을 측정할 수 있을까,,"풍속, 편동풍, 편서풍, 무역풍, 남동풍",,,,,https://www.edunet.net/contsMvGllry/view/152/58541,,2025-04-21,B550629,한국교육학술정보원
자동차의 속력이 빠르면 왜 위험한가,,"교통사고, 제동 거리, 속력, 수막현상",,,,,https://www.edunet.net/contsMvGllry/view/152/61118,,2025-04-21,B550629,한국교육학술정보원
우리나라의 3대 악성,,"왕산악, 거문고, 우륵, 가야금, 박연, 음악 정비",,,,,https://www.edunet.net/contsMvGllry/view/152/86898,,2025-04-21,B550629,한국교육학술정보원
동일 유전자의 형질 결정,,유전자;형질;형제;유전;중학교 3학년 과학;중3 과학;유전과 진화;유전자;형질;형제;유전;반고흐의 자화상;형제는 왜 닮을까;품종 개량,,,,,https://www.edunet.net/contsMvGllry/view/152/2048893,,2025-04-21,B550629,한국교육학술정보원
상염색체에 의한 유전,,상염색체;염색체;유전;우성;열성;중학교 3학년 과학;중3 과학;유전과 진화;상염색체;염색체;유전;우성;열성;보조개;부모의 형질이 자식에게 유전되는 원리;상염색체에 있는 유전자,,,,,https://www.edunet.net/contsMvGllry/view/152/2048894,,2025-04-21,B550629,한국교육학술정보원
성염색체에 의한 유전,,성염색체;염색체;유전;색맹;중학교 3학년 과학;중3 과학;유전과 진화;성염색체;염색체;유전;색맹;색각 이상 검사표;적록 색맹;반성 유전,,,,,https://www.edunet.net/contsMvGllry/view/152/2048895,,2025-04-21,B550629,한국교육학술정보원
화석을 통한 진화의 증거,,진화;증거;화석;중학교 3학년 과학;중3 과학;유전과 진화;진화;증거;화석;말의 기원;말;말의 진화;육상 식물의 출현;화석을 통한 식물 진화의 증거,,,,,https://www.edunet.net/contsMvGllry/view/152/2048896,,2025-04-21,B550629,한국교육학술정보원
자연 선택설,,자연 선택;다윈;중학교 3학년 과학;중3 과학;유전과 진화;자연 선택;다윈;갈라파고스 섬;핀치 새의 부리가 차이가 나는 이유;들개의 집단 사냥,,,,,https://www.edunet.net/contsMvGllry/view/152/2048897,,2025-04-21,B550629,한국교육학술정보원
격리설,,격리설;협곡;진화;중학교 3학년 과학;중3 과학;유전과 진화;격리설;협곡;진화;다람쥐;그랜드 캐니언;서로 다른 종의 두 다람쥐가 비슷하게 생긴 이유;오스트레일리아에 사는 캥거루;,,,,,https://www.edunet.net/contsMvGllry/view/152/2048898,,2025-04-21,B550629,한국교육학술정보원
네안데르탈인과 호모 사피엔스,,인류;진화;네안데르탈인;호모 사피엔스;경쟁;중학교 3학년 과학;중3 과학;유전과 진화;인류;진화;네안데르탈인;호모 사피엔스;경쟁;네안데르탈인은 왜 사라졌을까;현생인류의 조상,,,,,https://www.edunet.net/contsMvGllry/view/152/2048900,,2025-04-21,B550629,한국교육학술정보원
종의 출현,,돌연변이;조상;출현;멸종;종;중학교 3학년 과학;중3 과학;유전과 진화;돌연변이;조상;출현;멸종;종;지구에는 몇 종의 생명체가 있을까요;새로운 종의 출현;현대의 진화설,,,,,https://www.edunet.net/contsMvGllry/view/152/2048899,,2025-04-21,B550629,한국교육학술정보원
혼천의,,별;혼천의;중학교 3학년 과학;중3 과학;외권과 우주개발;별;혼천의;우리 선조의 과학 유산;혼천의 구조,,,,,https://www.edunet.net/contsMvGllry/view/152/2048901,,2025-04-21,B550629,한국교육학술정보원
우리 은하와 외부 은하,,은하;우리은하;구조;우주;팽창;중학교 3학년 과학;중3 과학;외권과 우주개발;은하;우리은하;구조;우주;팽창;우주의 탄생;빅뱅 이론;외부 은하;,,,,,https://www.edunet.net/contsMvGllry/view/152/2048902,,2025-04-21,B550629,한국교육학술정보원
